Having IP address2,URL Length3,URL Shortening service4,Having @ symbol,Having double slash6,Having dash symbol(Prefix Suffix)7,Having multiple subdomains,Domain Registration Length9,Favicon10,Request URL12,Age of Domain19,Web Traffic21,DNS Record20,target
-1,-1,1,-1,1,-1,0,1,1,1,0,1,1,0
-1,-1,1,1,1,-1,0,-1,1,1,0,1,1,1
-1,1,-1,-1,-1,-1,1,-1,1,-1,0,1,1,1
-1,-1,1,-1,1,-1,0,-1,1,1,0,1,1,0
-1,1,1,1,1,-1,0,-1,1,1,0,1,1,0
-1,-1,1,1,1,-1,0,-1,1,1,0,1,1,0
1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0,1,1,1
-1,-1,1,1,1,-1,0,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1
1,1,1,1,1,-1,0,-1,1,1,0,1,1,1
-1,-1,1,1,1,-1,1,1,1,1,0,1,1,1
-1,1,-1,1,1,1,1,-1,1,-1,0,1,1,1
-1,-1,-1,-1,-1,1,1,1,1,-1,0,1,1,1
-1,-1,1,1,1,-1,0,-1,1,-1,1,1,1,0
-1,-1,1,1,1,-1,0,1,1,1,1,1,1,0
1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,1,-1,0
1,-1,-1,1,-1,-1,0,1,1,-1,0,1,1,1
-1,1,1,-1,1,-1,1,-1,-1,1,0,-1,-1,1
1,-1,1,-1,1,-1,0,-1,-1,1,0,1,-1,0
1,-1,1,1,1,1,1,-1,1,1,0,1,1,1
1,1,1,1,1,-1,0,-1,1,1,0,1,1,1
1,1,1,-1,1,-1,1,-1,1,1,0,1,1,1
-1,1,1,-1,1,1,1,-1,1,1,0,1,1,1
-1,-1,1,-1,1,-1,1,1,-1,1,0,1,1,1
-1,-1,1,1,1,1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,0,-1,1,1,1,1,1,0
-1,-1,1,-1,1,1,1,-1,-1,1,0,-1,-1,1
1,-1,1,-1,1,-1,1,-1,1,1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,1,1,1,1,0
1,-1,1,1,1,-1,0,1,1,1,0,1,1,1
1,1,1,1,1,-1,0,-1,1,1,0,1,1,0
-1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
-1,-1,1,1,1,-1,0,-1,1,1,0,1,1,0
-1,0,1,1,1,-1,0,-1,-1,-1,0,1,-1,0
-1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
1,1,1,-1,1,-1,0,-1,1,-1,0,1,1,1
-1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
1,1,1,1,1,-1,1,-1,-1,-1,0,1,-1,1
-1,1,-1,-1,-1,-1,0,-1,1,-1,0,1,1,1
-1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1
-1,1,1,1,1,-1,1,-1,1,1,0,1,1,1
-1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
-1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
1,-1,1,1,1,-1,1,1,1,1,0,1,1,0
1,-1,1,1,1,1,0,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,-1,1,-1,1,1,-1,1,-1,0,1,1,1
1,1,1,-1,1,-1,1,-1,1,1,0,1,1,1
-1,-1,1,-1,1,-1,0,1,-1,1,0,-1,-1,0
1,-1,1,1,1,-1,0,1,1,1,1,1,1,0
-1,-1,1,-1,1,1,1,-1,1,1,0,1,1,1
-1,-1,1,-1,1,-1,0,1,1,1,1,1,1,0
-1,1,1,-1,1,-1,0,-1,1,1,0,1,1,0
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,0
1,1,1,1,1,-1,1,-1,1,1,0,1,1,1
-1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
1,0,1,-1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,-1,1,-1,1,1,1,-1,0,1,1,0
-1,1,-1,1,-1,-1,1,-1,1,-1,0,1,1,0
-1,-1,1,1,1,-1,1,-1,1,1,0,1,1,0
-1,-1,1,1,1,-1,0,-1,1,1,1,1,1,1
-1,-1,-1,1,-1,-1,1,-1,1,-1,1,1,1,1
-1,-1,1,1,1,-1,0,-1,-1,1,0,1,1,1
1,-1,1,1,1,-1,0,-1,1,1,1,1,1,0
-1,-1,1,1,1,-1,0,1,1,1,1,1,1,0
-1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
-1,1,1,1,1,-1,1,-1,1,1,1,1,1,0
-1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
-1,-1,1,-1,1,-1,1,-1,-1,1,0,1,-1,1
-1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
-1,-1,1,1,1,-1,1,-1,-1,1,0,1,1,1
-1,-1,1,1,1,1,0,1,1,1,0,1,1,1
-1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1
-1,-1,1,1,1,-1,0,1,1,1,0,1,1,1
-1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
-1,-1,1,1,-1,-1,1,-1,1,-1,0,1,1,0
-1,-1,-1,1,-1,-1,1,1,1,-1,0,1,1,1
-1,-1,-1,-1,-1,-1,0,1,1,-1,1,1,1,1
-1,-1,1,-1,1,-1,1,-1,1,1,0,1,1,0
1,-1,1,-1,1,-1,1,1,-1,1,0,1,-1,0
-1,-1,-1,-1,-1,-1,0,1,1,-1,0,1,1,1
1,-1,1,-1,1,-1,1,-1,1,1,0,1,1,0
1,1,1,-1,1,1,1,-1,-1,1,0,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
-1,-1,1,-1,1,-1,1,-1,-1,1,0,1,-1,1
1,-1,1,-1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,-1,1,-1,1,-1,1,1,0,1,1,1
-1,-1,1,1,1,-1,1,1,1,1,0,1,1,1
-1,-1,1,-1,1,-1,0,-1,1,1,1,1,1,0
1,-1,1,-1,1,-1,1,1,-1,1,0,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,1
-1,-1,1,1,1,1,1,1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,1
-1,-1,1,1,1,-1,0,-1,1,1,0,1,1,0
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
-1,-1,1,1,1,-1,1,1,1,1,1,1,1,0
-1,-1,1,-1,1,-1,1,-1,-1,1,0,-1,-1,1
1,1,-1,-1,-1,1,1,-1,1,-1,0,1,1,1
1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
-1,-1,1,1,1,-1,0,-1,1,1,0,1,1,0
1,-1,1,1,1,-1,0,-1,1,1,1,1,1,0
-1,-1,1,-1,1,-1,0,-1,-1,1,0,1,-1,0
-1,1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
-1,-1,1,1,1,-1,0,-1,1,1,0,1,1,1
1,-1,-1,1,-1,-1,1,-1,1,-1,0,1,1,1
-1,-1,1,-1,1,-1,0,-1,1,1,0,1,1,0
-1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
1,-1,1,1,1,-1,1,1,1,-1,0,1,1,1
-1,-1,1,1,1,-1,0,-1,1,1,0,1,1,0
1,-1,1,-1,1,-1,1,-1,1,1,0,1,1,1
-1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
-1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,1
-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0
-1,-1,1,1,1,1,1,1,1,1,0,1,1,1
-1,-1,1,1,1,1,1,1,1,1,0,1,1,1
1,-1,-1,1,-1,-1,1,-1,1,-1,0,1,1,1
1,1,1,1,1,-1,0,-1,1,1,0,1,1,0
-1,-1,1,1,1,-1,0,1,-1,1,0,1,-1,1
1,-1,1,1,1,-1,-1,-1,-1,1,0,1,-1,0
-1,-1,1,1,1,1,1,-1,1,1,0,1,1,1
-1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,0
-1,-1,1,-1,1,1,0,1,-1,1,0,-1,-1,1
-1,1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
-1,1,-1,-1,-1,-1,-1,-1,1,-1,0,1,1,1
-1,-1,1,1,1,-1,0,-1,1,1,0,1,1,0
-1,1,1,-1,1,-1,-1,-1,-1,1,0,-1,1,1
-1,-1,1,1,1,-1,0,-1,1,1,0,1,1,0
-1,-1,1,-1,1,1,-1,-1,-1,1,0,1,-1,1
1,-1,1,-1,1,-1,-1,-1,1,1,0,1,1,1
-1,1,-1,1,1,-1,0,-1,1,1,1,1,1,0
-1,-1,1,1,1,-1,1,1,1,1,0,1,1,1
-1,-1,1,1,1,-1,0,-1,1,1,0,1,1,0
-1,-1,-1,-1,-1,-1,0,1,-1,-1,1,1,-1,0
1,-1,1,1,1,1,-1,-1,1,1,0,1,1,1
-1,-1,1,-1,1,-1,0,1,1,1,0,1,1,0
-1,-1,1,-1,1,-1,1,-1,-1,1,0,1,1,1
-1,-1,1,-1,1,-1,0,-1,1,1,0,1,1,0
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
-1,-1,1,1,1,-1,0,-1,1,1,0,1,1,0
-1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1
-1,-1,-1,1,-1,1,-1,-1,1,-1,0,1,1,1
-1,1,1,1,1,-1,1,-1,-1,1,1,1,-1,1
-1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,1
1,-1,1,-1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0
-1,-1,1,1,1,-1,-1,1,1,1,0,1,1,0
-1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
-1,-1,1,1,1,-1,0,1,1,1,1,1,1,0
1,-1,1,-1,1,-1,1,-1,1,-1,0,1,1,1
-1,1,1,-1,1,-1,1,-1,1,1,0,-1,-1,1
-1,-1,1,-1,1,-1,0,-1,-1,1,0,-1,-1,0
-1,-1,1,1,1,-1,0,-1,1,1,1,1,1,0
-1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
-1,-1,1,-1,1,-1,-1,-1,-1,1,1,1,-1,1
-1,-1,-1,1,-1,-1,1,-1,1,-1,0,1,1,1
-1,-1,-1,1,-1,-1,1,-1,1,-1,0,1,1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,0
-1,-1,1,-1,1,1,1,-1,-1,1,0,1,1,1
-1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,1,1
-1,-1,1,-1,1,-1,-1,1,1,1,0,1,1,0
1,-1,1,-1,1,-1,0,1,-1,1,1,1,1,0
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,1,0,1,1,1,0,1,1,1
-1,1,-1,1,-1,-1,1,-1,1,-1,0,1,1,1
-1,-1,1,-1,1,-1,0,1,-1,1,1,1,-1,0
-1,1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,1,1
-1,-1,1,1,1,-1,0,-1,1,1,1,1,1,0
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,0
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,0
-1,-1,1,-1,1,-1,1,-1,-1,1,0,-1,1,1
-1,-1,1,1,1,1,1,1,1,1,0,1,1,1
-1,1,1,-1,1,-1,0,-1,-1,1,0,1,1,0
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1
-1,1,-1,-1,-1,-1,-1,1,-1,-1,0,1,1,1
-1,-1,1,1,1,-1,1,1,1,1,0,1,1,0
-1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
-1,-1,1,1,1,-1,0,-1,1,1,0,1,1,0
-1,-1,1,1,1,-1,-1,-1,1,1,1,1,1,1
-1,-1,1,1,1,1,1,-1,1,1,0,1,1,1
-1,-1,1,1,1,-1,0,-1,1,1,1,1,1,0
1,1,1,1,1,1,1,-1,1,1,0,1,1,1
1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,0
-1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
1,-1,1,-1,1,-1,1,1,1,1,1,1,1,0
-1,-1,1,-1,1,-1,1,-1,-1,1,0,-1,-1,1
1,-1,1,1,1,1,-1,1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,-1,-1,1,0,1,1,1
-1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
-1,-1,1,-1,1,-1,1,-1,-1,1,0,1,-1,0
1,-1,1,1,1,-1,1,1,1,1,0,1,1,0
1,-1,1,1,1,-1,0,1,1,1,1,1,1,0
1,-1,1,1,1,1,1,-1,1,1,0,1,1,1
-1,-1,1,1,1,-1,1,-1,1,1,0,1,1,0
-1,-1,-1,1,-1,-1,1,1,1,-1,0,1,1,1
-1,-1,1,1,1,1,-1,-1,-1,-1,0,-1,1,1
1,-1,1,1,1,1,1,1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
-1,-1,1,-1,1,-1,1,1,-1,-1,0,1,-1,0
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,0
-1,-1,1,1,1,-1,0,-1,1,1,1,1,1,0
1,-1,1,1,1,-1,1,1,1,1,1,1,1,1
-1,-1,1,1,1,-1,0,-1,1,1,1,1,1,0
-1,-1,-1,1,-1,1,1,-1,1,-1,0,1,1,1
1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
-1,-1,-1,-1,-1,-1,1,1,1,-1,0,1,1,1
-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,1,1,0
-1,-1,1,1,1,1,1,-1,-1,1,0,1,1,1
1,-1,1,-1,1,-1,0,1,-1,1,1,1,-1,0
1,-1,1,1,1,1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,1
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,0
1,-1,1,1,1,1,1,-1,1,1,0,1,1,1
-1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,1
-1,-1,1,-1,1,-1,0,1,1,1,0,1,1,0
-1,-1,1,-1,1,-1,0,-1,1,1,0,1,1,0
-1,-1,1,1,1,-1,0,1,1,1,0,1,1,1
-1,-1,1,-1,1,-1,0,1,-1,1,0,1,1,0
1,1,1,1,1,-1,1,-1,1,1,1,1,1,0
-1,1,1,1,1,-1,0,-1,1,1,1,1,1,0
-1,1,-1,1,-1,1,1,-1,1,-1,0,1,1,1
1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,0,1,1,1,1,1,1,0
-1,-1,1,-1,1,-1,0,-1,-1,-1,0,1,-1,0
-1,0,1,1,1,-1,0,1,1,-1,0,1,1,0
1,-1,1,-1,1,-1,0,-1,-1,1,0,-1,-1,0
-1,1,1,1,1,-1,1,-1,1,1,0,1,1,0
-1,-1,1,-1,1,-1,1,1,-1,1,1,1,1,0
-1,-1,1,-1,1,-1,0,-1,-1,1,0,1,-1,0
-1,1,1,1,1,-1,0,-1,-1,1,0,1,1,0
-1,-1,-1,1,-1,1,1,-1,1,-1,0,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,0
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,0
-1,-1,1,-1,1,-1,1,-1,-1,1,0,1,-1,0
-1,-1,1,-1,1,-1,0,-1,1,1,0,1,1,0
-1,1,1,-1,1,-1,1,-1,1,1,0,1,1,0
1,-1,1,-1,1,-1,0,-1,1,1,0,1,1,0
-1,-1,1,1,1,1,0,-1,1,-1,0,1,1,1
1,-1,1,-1,1,-1,-1,-1,1,1,0,1,1,0
-1,1,1,1,1,1,1,-1,1,1,0,1,1,1
1,-1,1,-1,1,-1,-1,-1,1,1,0,1,1,0
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,1
-1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,0
-1,1,1,1,1,-1,0,-1,1,1,0,1,1,0
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,0
1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
-1,-1,1,1,1,-1,1,1,1,1,0,1,1,1
-1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
-1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1
-1,-1,1,1,1,-1,1,1,1,1,0,1,1,1
-1,-1,1,1,1,-1,0,-1,1,-1,0,1,1,0
1,1,1,-1,1,-1,-1,-1,-1,1,0,1,1,1
1,-1,1,1,1,1,-1,1,-1,1,0,1,1,1
-1,-1,1,1,1,-1,1,-1,-1,1,0,1,-1,1
-1,-1,-1,1,1,1,1,-1,1,-1,0,1,1,1
-1,-1,1,1,1,-1,0,-1,1,1,0,1,1,0
-1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
-1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
-1,-1,1,1,1,-1,0,-1,1,1,0,1,1,0
1,-1,1,1,1,1,1,-1,1,1,0,1,1,1
1,-1,1,-1,1,1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,1,1,-1,1,1,0,1,1,1
-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0
-1,-1,1,1,1,-1,0,-1,1,1,0,1,1,0
-1,-1,1,1,1,1,1,1,1,1,0,1,1,1
-1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
-1,-1,-1,1,-1,-1,-1,1,1,-1,0,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1
1,1,1,1,1,-1,1,-1,1,1,0,1,1,1
-1,-1,1,1,1,-1,0,-1,1,1,1,1,1,0
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,1
-1,1,1,1,1,-1,-1,-1,1,-1,0,1,1,0
-1,1,1,1,1,-1,-1,-1,-1,1,0,1,-1,1
-1,1,1,1,1,-1,-1,-1,1,-1,0,1,1,0
1,1,1,-1,1,-1,-1,-1,-1,1,0,1,1,1
-1,-1,1,1,1,-1,-1,1,1,1,1,1,1,0
-1,1,1,-1,-1,-1,-1,-1,1,-1,0,1,1,0
-1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,0
-1,-1,1,1,1,-1,0,-1,1,1,0,1,1,0
-1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,0
-1,-1,1,-1,1,-1,0,1,-1,-1,0,1,-1,0
1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
-1,1,1,1,1,-1,1,-1,1,1,1,1,1,0
-1,-1,1,-1,1,-1,1,-1,-1,1,0,1,-1,1
-1,-1,1,1,1,-1,1,-1,-1,1,1,1,-1,1
-1,-1,-1,1,-1,-1,0,1,1,-1,0,1,1,1
-1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
-1,-1,1,1,1,-1,0,1,-1,1,0,1,1,0
-1,-1,1,1,1,-1,1,1,-1,1,0,1,1,1
-1,1,1,1,1,-1,0,-1,1,-1,0,1,1,0
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,0,-1,1,1,1,1,1,0
1,-1,1,1,1,1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,0,1,1,1,1,1,1,0
-1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
1,0,1,-1,1,-1,-1,1,1,-1,1,1,1,1
1,1,-1,1,-1,-1,0,-1,1,-1,0,1,1,0
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,0
-1,-1,1,-1,1,-1,1,-1,-1,1,0,-1,-1,1
1,-1,1,1,1,-1,1,1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
-1,-1,-1,1,-1,-1,1,1,1,-1,0,1,1,1
-1,-1,-1,1,-1,-1,1,1,1,-1,0,1,1,1
-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,1,-1,0
-1,-1,1,1,-1,-1,0,1,1,1,0,1,1,0
-1,-1,1,-1,1,-1,0,-1,1,1,0,1,1,0
-1,-1,1,-1,-1,-1,0,-1,1,1,0,1,1,0
-1,-1,1,1,1,-1,0,1,1,1,1,1,1,0
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,0,1,1,1,1,1,1,0
-1,-1,1,1,1,-1,0,-1,1,1,0,1,1,0
-1,1,1,1,1,-1,0,-1,1,1,0,1,1,0
-1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
-1,-1,-1,1,-1,-1,1,-1,1,-1,0,1,1,1
1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
-1,-1,1,1,1,1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,0,-1,-1,1,0,1,1,0
-1,-1,1,1,1,-1,0,1,1,1,0,1,1,1
-1,-1,-1,-1,-1,-1,1,1,1,-1,0,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,1,1,1,0
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,-1,1,-1,-1,1,1,-1,0,1,1,1
-1,-1,1,1,1,-1,0,-1,1,1,0,1,1,0
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,1
-1,-1,1,1,1,-1,1,-1,1,1,0,1,1,0
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
-1,1,1,1,1,-1,1,-1,-1,1,0,1,1,1
-1,-1,1,-1,1,1,1,-1,-1,-1,0,1,-1,1
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,1
-1,-1,1,1,1,-1,1,-1,1,1,0,1,1,0
1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1
-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,1
-1,1,-1,1,1,-1,0,1,1,1,1,1,1,0
1,1,1,1,1,-1,0,-1,1,1,0,1,1,0
-1,-1,1,1,1,-1,0,-1,1,1,0,1,1,0
-1,1,-1,1,-1,-1,1,-1,1,-1,0,1,1,0
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
-1,0,1,-1,1,-1,0,1,1,1,0,1,1,0
-1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
-1,-1,-1,1,-1,-1,0,-1,1,-1,0,1,1,1
-1,-1,1,-1,1,-1,0,1,1,1,0,1,1,0
-1,-1,1,-1,1,-1,0,-1,1,1,1,1,1,0
-1,1,1,-1,1,-1,0,-1,1,1,1,1,1,0
-1,-1,1,1,1,1,1,-1,1,1,0,1,1,1
1,-1,-1,1,-1,1,1,1,1,-1,0,1,1,1
-1,-1,1,1,1,1,-1,-1,1,1,0,1,1,1
-1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,1
-1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
-1,-1,1,1,1,-1,0,1,-1,1,0,1,-1,0
-1,-1,1,-1,1,-1,0,1,-1,1,0,-1,-1,0
-1,-1,1,-1,1,-1,1,-1,-1,1,0,1,-1,1
-1,-1,1,1,1,-1,1,-1,1,1,0,1,1,0
1,-1,1,1,1,-1,0,-1,1,1,1,1,1,0
-1,-1,1,1,1,-1,-1,1,1,1,0,1,1,1
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,0
-1,-1,1,1,1,-1,1,-1,-1,1,0,1,1,1
-1,-1,1,1,1,-1,0,1,-1,1,0,1,1,0
-1,-1,-1,1,-1,-1,1,-1,1,-1,0,1,1,1
1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1
1,-1,1,1,1,1,1,-1,1,1,0,1,1,1
-1,-1,1,1,1,-1,-1,1,1,1,0,1,1,1
-1,-1,1,-1,1,-1,0,-1,-1,-1,0,1,-1,0
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
-1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
1,-1,1,1,1,-1,0,1,-1,-1,0,1,-1,0
-1,-1,-1,1,-1,-1,1,1,1,-1,0,1,1,1
-1,-1,1,1,1,-1,1,-1,1,1,0,1,1,0
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,0
-1,1,1,1,1,1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
-1,-1,1,1,1,-1,1,-1,1,1,0,1,1,0
-1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,1,1,1,1,1,1,0
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1
-1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
-1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
-1,-1,1,1,1,-1,0,-1,1,1,0,1,1,0
-1,-1,1,1,1,-1,0,-1,1,1,0,1,1,0
1,-1,1,1,1,-1,0,-1,1,-1,0,1,1,0
1,1,1,1,1,-1,-1,-1,-1,1,0,1,-1,1
1,-1,1,-1,1,-1,0,-1,-1,1,0,-1,-1,0
1,-1,1,1,1,-1,0,-1,1,1,0,1,1,0
1,-1,1,-1,1,-1,0,1,1,1,0,1,1,0
1,-1,1,1,1,-1,0,1,1,1,0,1,1,1
-1,1,-1,-1,-1,-1,0,-1,-1,-1,0,1,-1,0
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,1
1,-1,1,1,1,-1,-1,1,1,1,0,1,1,1
-1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,1
1,-1,1,-1,1,-1,0,-1,1,1,0,1,1,0
1,-1,1,1,1,1,-1,-1,1,1,0,1,1,1
-1,-1,1,-1,1,-1,0,-1,1,1,1,1,1,0
-1,1,-1,-1,1,-1,0,-1,1,1,1,1,1,0
-1,-1,1,1,1,-1,1,1,1,1,0,1,1,0
1,-1,-1,1,-1,-1,1,1,1,-1,0,1,1,0
1,-1,1,1,1,-1,0,1,1,1,0,1,1,0
1,-1,1,1,1,1,1,1,1,1,0,1,1,1
1,-1,1,-1,1,-1,0,1,-1,1,0,-1,-1,0
-1,-1,1,1,1,1,0,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,-1,-1,1,1,1,1,1
-1,-1,1,1,1,-1,1,-1,1,1,1,1,1,0
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,1
-1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,-1,1,-1,0,1,1,1
1,-1,1,1,1,-1,1,1,1,-1,0,1,1,1
1,-1,1,1,1,-1,1,1,1,1,1,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
1,1,1,1,1,1,1,-1,1,1,0,1,1,1
1,-1,1,-1,1,-1,1,1,-1,1,0,-1,-1,0
1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,1
1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
-1,-1,-1,1,-1,-1,1,-1,1,-1,0,1,1,1
-1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,1
-1,-1,1,1,1,-1,0,-1,1,1,0,1,1,1
-1,-1,1,1,1,-1,1,-1,1,1,0,1,1,1
